일자,요일,본사정원수,본사휴가자수,본사출장자수,야근자수,재택근무자수,조식메뉴,중식메뉴,석식메뉴,중식계,석식계,dayofweek,month,yearmonth,출근인원,중식비율,석식비율,중식 New,석식 New,중식 diff,석식 diff,강수량,시간
2019-04-15,월,2822,113,178,609,0.0,모닝롤/꿀호떡  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 오징어국 (오징어:포클랜드) 땅콩아몬드조림  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 매운어묵국  버섯불고기 (소고기:호주산) 시금치프리타타  도라지오이생채  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 차돌박이찌개 (차돌박이:호주산) 가자미카레튀김  마파두부 (돈육:국내산) 부추겉절이  열무김치 (김치:국내산) ,1184,647,0,4,2019-04,2531,0.46779928881864874,0.25563018569735285,False,False,False,False,0,12:00
2019-04-16,화,2822,54,234,552,0.0,모닝롤/야채샌드  우유/주스 스크램블에그 견과류죽/쌀밥 (쌀:국내산) 김치콩나물국  두부양념조림  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 열무된장국  닭볶음탕 (닭:국내산) 우엉잡채  고구마순나물  포기김치 (김치:국내산) ,토마토스파게티(작은밥) (쌀:국내산) 크림스프  미니햄버거  감자튀김  오이피클/음료  포기김치 (김치:국내산) ,905,607,1,4,2019-04,2534,0.35714285714285715,0.23954222573007103,False,False,False,False,0,12:00
2019-04-17,수,2822,57,263,0,0.0,모닝롤/단팥빵  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 꽃게탕  김잔파무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 떡국  오징어볶음 (오징어:포클랜드) 계란장조림  양념깻잎지  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 콩비지찌개  간장마늘치킨 (닭:국내산) 브로컬리맛살볶음  얼갈이겉절이  깍두기 (김치:국내산) ,910,472,2,4,2019-04,2502,0.36370903277378097,0.18864908073541167,False,False,False,False,0,12:00
2019-04-18,목,2822,76,281,458,0.0,모닝롤/토마토샌드  우유/주스 계란후라이 녹두죽/쌀밥 (쌀:국내산) 재첩국  호박나물  포기김치 (김치:국내산) ,"쌀밥/잡곡밥 (쌀:국내산) 매운버섯국  미트볼케찹조림 (소고기:호주,돈육:국내) 어묵볶음  세발나물  열무김치 (김치:국내산) ",김밥볶음밥 (쌀:국내산) 짬뽕  크림새우  딸기드레싱샐러드  과일  포기김치 (김치:국내산) ,767,528,3,4,2019-04,2465,0.31115618661257605,0.21419878296146044,False,False,False,False,0,12:00
2019-04-19,금,2822,230,294,1,0.0,모닝롤/치즈프레즐  우유/주스 계란후라이 해물죽/쌀밥 (쌀:국내산) 무채국  시금치나물  포기김치 (김치:국내산) ,"짜장덮밥 (쌀,돈육국내산) 맑은국  사천식탕수육 (돈육:국내산) 군만두  단무지  포기김치 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 고추장찌개  돈육굴소스볶음 (돈육:국내산) 동그랑땡전  콩나물무침  포기김치 (김치:국내산) ,683,412,4,4,2019-04,2298,0.29721496953872933,0.17928633594429938,False,False,False,False,0,12:00
2019-04-22,월,2822,109,253,533,0.0,모닝롤/프렌치토스트  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 북어해장국  두반장가지볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 들깨시래기국  유자청돈육볶음  콩나물겨자채  양배추쌈*쌈장  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 콩가루배추국  닭데리야끼조림  탕수만두  얼갈이나물  포기김치 (김치:국내산) ,1094,494,0,4,2019-04,2460,0.44471544715447153,0.2008130081300813,False,False,False,False,0,12:00
2019-04-23,화,2822,60,272,576,0.0,모닝롤/에그샌드  우유/주스 스크램블에그 새우살죽/쌀밥 (쌀:국내산) 맑은순두부국  검정콩조림  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 된장찌개  쇠고기장조림  골뱅이무침*소면  취나물무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 수제비국  고등어구이  고추잡채*꽃빵  청경채생채  포기김치 (김치:국내산) ,886,567,1,4,2019-04,2490,0.35582329317269074,0.22771084337349398,False,False,False,False,0,12:00
2019-04-24,수,2822,59,273,0,0.0,모닝롤/사과파이  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 콩나물국  미역줄기볶음  포기김치 (김치:국내산) ,카레라이스 (쌀:국내산) 미소장국  언양식불고기  떡볶이  방울토마토  포기김치 (김치:국내산) ,    *  자기계발의날  *    ,1034,0,2,4,2019-04,2490,0.41526104417670684,0.0,False,False,True,True,0,12:00
2019-04-25,목,2822,85,294,452,0.0,모닝롤/단호박샌드  우유/주스 계란후라이 흑임자죽/쌀밥 (쌀:국내산) 감자국  아삭고추된장무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 두부김치국  해물누룽지탕  두부카프레제  무나물  열무김치 (김치:국내산) ,파인애플볶음밥 (쌀:국내산) 유부주머니국  새우까스*와사비소스  콘치즈오븐구이  단무지무침/음료  깍두기 (김치:국내산) ,702,500,3,4,2019-04,2443,0.28735161686451083,0.20466639377814164,False,False,False,False,1,12:00
2019-04-26,금,2822,215,297,0,0.0,모닝롤/시금치팬케익  우유/주스 계란후라이 야채죽/쌀밥 (쌀:국내산) 닭곰탕  도토리묵*장  포기김치 (김치:국내산) ,"쌀밥/잡곡밥 (쌀,돈육국내산) 미역국  돈육간장강정  황태양념구이  숙주나물  포기김치 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 시금치국  유린기  감자채볶음  마늘쫑무침  포기김치 (김치:국내산) ,572,392,4,4,2019-04,2310,0.24761904761904763,0.1696969696969697,False,False,False,False,0,12:00
2019-04-29,월,2822,152,252,544,0.0,모닝롤/찐빵  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 건새우아욱국  김구이  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 김치콩나물국  버섯불고기  계란찜  부추생채  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 매운소고기무국  삼치구이  돈육잡채  참나물생채  포기김치 (김치:국내산) ,1207,564,0,4,2019-04,2418,0.49917287014061207,0.23325062034739455,False,False,False,False,1,12:00
2019-04-30,화,2822,152,298,290,0.0,모닝롤/인절미샌드  우유/주스 스크램블에그 참치죽/쌀밥 (쌀:국내산) 꽃게탕  시래기조림  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 소고기샤브국  오징어볶음  모듬묵샐러드  연근조림  포기김치 (김치:국내산) ,김밥 (쌀:국내산) 잔치국수  야채튀김  바나나  무비트생채(초절이)  포기김치 (김치:국내산) ,714,430,1,4,2019-04,2372,0.30101180438448566,0.1812816188870152,False,False,False,False,0,12:00
2019-05-02,목,2825,247,303,384,0.0,모닝롤/메론빵  우유/주스 계란후라이 잣죽/쌀밥 (쌀:국내산) 호박젓국찌개  멸치볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 해물된장찌개  안동찜닭  버섯볶음  치커리생채  포기김치 (김치:국내산) ,삼겹살볶음밥 (쌀:국내산) 미소장국  볶음우동  쫑상추무침  하와이안샐러드  열무김치 (김치:국내산) ,758,423,3,5,2019-05,2275,0.3331868131868132,0.18593406593406595,False,False,False,False,0,12:00
2019-05-03,금,2825,348,276,1,0.0,모닝롤/초코핫케익  우유/주스 계란후라이 팥죽/쌀밥 (쌀:국내산) 조랭이떡국  두부쑥갓무침  포기김치 (김치:국내산) ,"쌀밥/잡곡밥 (쌀,돈육국내산) 순두부찌개  미니채소떡갈비  사각어묵무침  단배추나물  배추겉절이 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 황태국  돈육피망볶음  두부계란부침  간장깻잎지  포기김치 (김치:국내산) ,654,420,4,5,2019-05,2201,0.2971376646978646,0.19082235347569287,False,False,False,False,0,12:00
2019-05-07,화,2825,135,271,606,0.0,모닝롤/팬케익  우유/주스 스크램블에그 누룽지탕/쌀밥 (쌀:국내산) 미역국  명엽채무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 어묵국  훈제오리구이 (오리:국내산) 두부조림  양파절임/쌈무  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  닭갈비 (닭:국내산) 동그랑땡전  무생채  열무김치 (김치:국내산) ,1221,590,1,5,2019-05,2419,0.5047540305911534,0.24390243902439024,False,False,False,False,0,12:00
2019-05-08,수,2825,81,296,0,0.0,모닝롤/단팥빵  우유/주스 계란후라이 양송이죽/쌀밥 (쌀:국내산) 소고기무국 (소고기:호주산) 브로컬리들깨찜  포기김치 (김치:국내산) ,"콩나물밥 (쌀:국내,소고기:호주) 가쯔오장국  치킨핑거/요거트D (닭:국내산) 메추리알조림  청경채생채  포기김치 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 육개장 (소고기:호주산) 굴비구이  모듬소세지구이  오이무침  포기김치 (김치:국내산) ,881,423,2,5,2019-05,2448,0.3598856209150327,0.17279411764705882,False,False,False,False,0,12:00
2019-05-09,목,2825,92,286,538,0.0,모닝롤/바나나샌드  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 김치두부국  문어꽈리초조림  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 근대국  보쌈 (돈육:칠레산) 상추쌈/고추/마늘  무말랭이무침  배추겉절이 (김치:국내산) ,"잡채밥/짜장소스 (쌀,돈육:국내산) 맑은국  소고기퀘사디아 (소고기:호주산) 씨리얼과일샐러드  단무지/음료  포기김치 (김치:국내산) ",958,531,3,5,2019-05,2447,0.3914997956681651,0.2170004086636698,False,False,False,False,0,12:00
2019-05-10,금,2825,166,302,0,0.0,모닝롤/크로와상  우유/주스 계란후라이 단호박죽/쌀밥 (쌀:국내산) 고추장찌개  가지나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 참치김치찌개  소고기장조림 (소고기:호주산) 실곤약초무침  셀프무쌈말이  깍두기 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 열무된장국  레몬탕수육 (돈육:국내산) 해물파전  마늘쫑무침  포기김치 (김치:국내산) ,607,438,4,5,2019-05,2357,0.25753075943996606,0.18582944420873992,False,False,False,False,0,12:00
2019-05-13,월,2825,119,231,599,0.0,모닝롤/베이글  우유/주스 스크램블에그 누룽지탕/쌀밥 (쌀:국내산) 황태국 (황태:러시아산) 시금치나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 아욱국  제육볶음 (돈육:국내산) 해파리겨자채  호박나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 부대찌개 (양지:호주산) 고등어자반찜  메밀전병만두  참나물땅콩무침  깍두기 (김치:국내산) ,1111,507,0,5,2019-05,2475,0.4488888888888889,0.20484848484848484,False,False,False,False,0,12:00
2019-05-14,화,2825,76,256,601,0.0,모닝롤/참치샌드  우유/주스 스크램블에그 야채죽/쌀밥 (쌀:국내산) 감자국  느타리볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 차돌된장찌개  해물청경채볶음 (오징어:포클랜드) 고기전 (돈육:국내산) 미역줄기볶음  포기김치 (김치:국내산) ,멸치주먹밥 (쌀:국내산) 김치우동  고구마치즈구이  모듬튀김  오이무침/과일  열무김치 (김치:국내산) ,907,587,1,5,2019-05,2493,0.3638186923385479,0.23545928600080224,False,False,False,False,0,12:00
2019-05-15,수,2825,69,284,0,0.0,모닝롤/롤케익  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 오징어국 (오징어:포클랜드) 김구이  포기김치 (김치:국내산) ,산채비빔밥 (쌀:국내산) 가쯔오장국  치킨너겟*머스타드 (닭:국내산) 콘샐러드  연근땅콩조림  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 시래기국  버섯불고기 (소고기:호주산) 매운어묵볶음  쫑상추무침  포기김치 (김치:국내산) ,888,368,2,5,2019-05,2472,0.3592233009708738,0.1488673139158576,False,False,False,False,0,12:00
2019-05-16,목,2825,72,283,482,0.0,모닝롤/씨크립샌드  우유/주스 계란후라이 녹두죽/쌀밥 (쌀:국내산) 배추된장국  멸치볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 연두부탕  돼지갈비찜 (돈육:국내산) 계란말이  취나물  포기김치 (김치:국내산) ,"닭갈비볶음밥 (쌀,닭:국내산) 쌀국수 (소고기:호주산) 해물까스*와사비소스  핫도그  양배추피클  포기김치 (김치:국내산) ",790,521,3,5,2019-05,2470,0.31983805668016196,0.21093117408906883,False,False,False,False,0,12:00
2019-05-17,금,2825,224,291,1,0.0,"모닝롤/고구마파이  우유/주스 계란후라이 쇠고기죽/쌀밥 (쌀,쇠고기:국내,호주) 콩나물국  쥐포무침  포기김치 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 버섯매운탕 (소고기:호주산) 탕수어 (동태:러시아산) 온두부  치커리유자청무침  볶음김치 (김치:국내산) ,"쌀밥/잡곡밥 (쌀:국내산) 닭개장 (닭:국내산) 미니함박조림 (돈육,소고기:국내,호주) 브로컬리오징어숙회 (오징어:포클랜드) 아삭고추무침  포기김치 (김치:국내산) ",408,362,4,5,2019-05,2310,0.17662337662337663,0.15670995670995672,False,False,False,False,0,12:00
2019-05-20,월,2825,100,223,602,0.0,모닝롤/애플파이  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 무채국  김자반  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 된장찌개  소고기숙주나물볶음  코다리조림  방풍나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 떡국  고추잡채*꽃빵  통도라지구이  오이맛살초무침  포기김치 (김치:국내산) ,1174,516,0,5,2019-05,2502,0.469224620303757,0.20623501199040767,False,False,False,False,0,12:00
2019-05-21,화,2825,64,279,563,0.0,모닝롤/야채샌드  우유/주스 스크램블에그 흑임자죽/쌀밥 (쌀:국내산) 동태탕  애호박나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 해물순두부찌개  수원왕갈비통닭  사각어묵볶음  참나물생채  열무김치 (김치:국내산) ,충무김밥 (쌀:국내산) 미니국수  오징어초무침  꽃맛살샐러드  방울토마토/요플레  석박지 (김치:국내산) ,844,567,1,5,2019-05,2482,0.34004834810636586,0.22844480257856567,False,False,False,False,0,12:00
2019-05-22,수,2825,60,272,0,0.0,모닝롤/프렌치토스트  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 근대국  머위대나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 꽃게탕  새송이떡갈비구이  도토리묵야채무침  연두부*양념장  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 버섯들깨탕  과일탕수육  감자비엔나볶음  청경채겉절이  포기김치 (김치:국내산) ,831,405,2,5,2019-05,2493,0.3333333333333333,0.1624548736462094,False,False,False,False,0,12:00
2019-05-23,목,2825,61,302,447,0.0,모닝롤/햄치즈샌드  우유/주스 계란후라이 잣죽/쌀밥 (쌀:국내산) 미역국  오징어젓갈무침  열무김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 소고기국  가자미튀김  돈육장조림  시금치고추장무침  포기김치 (김치:국내산) ,"해물굴소스볶음밥 (쌀,닭:국내산) 스프  토마토스파게티  감자튀김*케찹  시저샐러드  포기김치 (김치:국내산) ",658,509,3,5,2019-05,2462,0.26726238830219334,0.20674248578391552,False,False,False,False,0,12:00
2019-05-24,금,2825,193,307,0,0.0,"모닝롤/와플  우유/주스 계란후라이 고구마죽/쌀밥 (쌀,쇠고기:국내,호주) 어묵탕  감자조림  포기김치 (김치:국내산) ",낙지비빔밥 (쌀:국내산) 콩나물국  부추전  계란찜  땅콩조림  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 고추장찌개  두부커틀릿  해물누룽지탕  간장깻잎지  포기김치 (김치:국내산) ,508,328,4,5,2019-05,2325,0.218494623655914,0.1410752688172043,False,False,False,False,0,12:00
2019-05-27,월,2825,86,212,644,0.0,모닝롤/치즈프레즐  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 들깨시래기국  김가루잔파무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 북어국  돈육콩나물불고기  시금치프리타타  쫑상추무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 두부김치국  소고기장조림  양장피잡채  세발나물  열무김치 (김치:국내산) ,1219,550,0,5,2019-05,2527,0.482390185991294,0.21764938662445588,False,False,False,False,1,12:00
2019-05-28,화,2825,54,229,632,0.0,모닝롤/식빵피자  우유/주스 계란후라이 땅콩죽/쌀밥 (쌀:국내산) 호박젓국찌개  두부쑥갓무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 오징어국  안동찜닭  감자채전  오이소박이  포기김치 (김치:국내산) ,유부초밥  가쯔오장국  야채쫄면  생선까스*칠리소스  단무지/오렌지  포기김치 (김치:국내산) ,931,590,1,5,2019-05,2542,0.3662470495672699,0.23210070810385522,False,False,False,False,0,12:00
2019-05-29,수,2825,50,237,0,0.0,모닝롤/찐빵 (샐러드닭가슴살 없이) 우유/주스 스크램블에그 호박죽/쌀밥 (쌀:국내산) 차돌박이찌개  청포묵무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 배추된장국  수제돈가스  마파두부  돈나물유자청무침  포기김치 (김치:국내산) ,    *  자기개발의날  *    ,896,0,2,5,2019-05,2538,0.3530338849487786,0.0,False,False,False,True,0,12:00
2019-05-30,목,2825,73,258,517,0.0,모닝롤/베이컨샌드  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 맑은만두국  깻순나물  열무김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 육개장  고등어구이  야채비빔만두  파래김*양념장  깍두기 (김치:국내산) ,쇠고기숙주규동덮밥 (쌀:국내산) 미소장국  파스타샐러드  치킨퀘사디야  무피클  배추겉절이 (김치:국내산) ,836,527,3,5,2019-05,2494,0.3352044907778669,0.21130713712910987,False,False,False,False,0,12:00
